global_id,ID,название,IsNetObject,OperatingCompany,TypeObject,округ,район,адрес,телефон,SeatsCount,SocialPrivileges,Longitude_WGS84,Latitude_WGS84,geoData
637412714,000026028,Черетто Мясо,нет,,ресторан,Центральный,Мещанский,"город Москва, проспект Мира, дом 58",(495) 680-96-79,85,нет,37.6359912382182000,55.7853619233820000,"{type=Point, coordinates=[37.6359912382182, 55.785361923382]}"
637413130,00142956,Ресторан «Якитория»,да,Якитория,ресторан,Северо-Восточный,Останкинский,"город Москва, проспект Мира, дом 97",(495) 234-24-24,25,нет,37.6363649457389680,55.8094022958951900,"{type=Point, coordinates=[37.63636494573897, 55.80940229589519]}"
637413390,000081505,РЕСТОРАН «ДЖОН ДЖОЛИ»,да,Джон Джоли,ресторан,Северо-Восточный,Алексеевский,"город Москва, проспект Мира, дом 118",(968) 820-13-22,150,нет,37.6383498267231570,55.8107813211158760,"{type=Point, coordinates=[37.63834982672316, 55.810781321115876]}"
637413473,000026149,Ресторан «ТАНУКИ»,да,Тануки,ресторан,Северо-Восточный,Алексеевский,"город Москва, проспект Мира, дом 120",(495) 687-35-45,125,нет,37.6392549999999000,55.8119120000000000,"{type=Point, coordinates=[37.6392549999999, 55.811912]}"
637413689,000026252,Ресторан «Граф Орлов»,нет,,ресторан,Южный,Донской,"город Москва, 2-й Верхний Михайловский проезд, дом 2",(495) 954-07-40,90,нет,37.6051220000000010,55.7096077439708990,"{type=Point, coordinates=[37.605122, 55.7096077439709]}"
637413952,00150501,Кафе «Галерея Искусств»,нет,,ресторан,Центральный,Пресненский,"город Москва, Большой Патриарший переулок, дом 10",(495) 691-34-10,30,нет,37.5929969268105070,55.7630496040793990,"{type=Point, coordinates=[37.59299692681051, 55.7630496040794]}"
637414111,00102889,Ресторан «Хлеб и Вино»,нет,,ресторан,Центральный,Пресненский,"город Москва, Большой Патриарший переулок, дом 12, строение 1",(495) 122-00-44,30,нет,37.5933874359765740,55.7632526246267370,"{type=Point, coordinates=[37.593387435976574, 55.76325262462674]}"
637414192,000022717,ТАНУКИ,да,Тануки,ресторан,Западный,Можайский,"город Москва, Можайское шоссе, дом 11",(495) 223-22-23,55,нет,37.4361666666100000,55.7208968054318000,"{type=Point, coordinates=[37.43616666661, 55.7208968054318]}"
637414539,000022947,РЕСТОРАН «Тануки»,да,Тануки,ресторан,Западный,Раменки,"город Москва, Мосфильмовская улица, дом 22",(499) 143-07-22,70,нет,37.5247478637164700,55.7212394210088700,"{type=Point, coordinates=[37.52474786371647, 55.72123942100887]}"
637415095,000025927,ТАНУКИ,да,Тануки,ресторан,Северо-Западный,Хорошёво-Мнёвники,"город Москва, улица Народного Ополчения, дом 22, корпус 2",(495) 641-23-73,80,нет,37.4796574660162000,55.7786231934453000,"{type=Point, coordinates=[37.4796574660162, 55.7786231934453]}"
637415203,000026912,ПИВКО,да,ПивКо,ресторан,Северо-Западный,Хорошёво-Мнёвники,"город Москва, улица Народного Ополчения, дом 28, корпус 1",(495) 946-92-72,130,нет,37.4806929552485000,55.7806789443670000,"{type=Point, coordinates=[37.4806929552485, 55.780678944367]}"
637415360,000025934,ТАМАДА,нет,,ресторан,Северо-Западный,Щукино,"город Москва, улица Народного Ополчения, дом 48, корпус 1",(499) 198-82-57,65,нет,37.4951216207571000,55.7940300454896000,"{type=Point, coordinates=[37.4951216207571, 55.7940300454896]}"
637415415,00155875,Додо пицца,да,Додо Пицца,ресторан,Северо-Западный,Щукино,"город Москва, улица Народного Ополчения, дом 49, корпус 1",(925) 378-16-95,25,нет,37.4944121830974170,55.7946267887860540,"{type=Point, coordinates=[37.49441218309742, 55.794626788786054]}"
637415992,000069254,Ресторан «Брудер»,да,Брудер,ресторан,Центральный,Таганский,"город Москва, Нижегородская улица, дом 2, корпус 1",(495) 729-99-88,128,нет,37.6741644369191000,55.7385919971895000,"{type=Point, coordinates=[37.6741644369191, 55.7385919971895]}"
637416028,000026245,Валенсия,нет,,ресторан,Юго-Восточный,Нижегородский,"город Москва, Нижегородская улица, дом 58, корпус 3",(495) 678-82-41,24,нет,37.7058300000000000,55.7343360000000000,"{type=Point, coordinates=[37.70583, 55.734336]}"
637416424,000023228,Три перца,нет,,ресторан,Восточный,Перово,"город Москва, Новогиреевская улица, дом 31/45",(495) 302-32-76,170,нет,37.8002112778471000,55.7540376692254000,"{type=Point, coordinates=[37.8002112778471, 55.7540376692254]}"
637416533,000026518,У ПИРОСМАНИ,нет,,ресторан,Центральный,Хамовники,"город Москва, Новодевичий проезд, дом 4",(499) 246-16-38,90,нет,37.5584909038531000,55.7291199660395000,"{type=Point, coordinates=[37.5584909038531, 55.7291199660395]}"
637417198,00125582,ДЖОН ДЖОЛИ,да,Джон Джоли,ресторан,Центральный,Тверской,"город Москва, Новослободская улица, дом 14/19, строение 1",(495) 723-23-70,90,нет,37.5998758024263180,55.7810998608067340,"{type=Point, coordinates=[37.59987580242632, 55.781099860806734]}"
637417330,00125260,Мимино,да,Мимино,ресторан,Центральный,Тверской,"город Москва, Новослободская улица, дом 36/1, строение 1",(495) 662-05-02,65,нет,37.5970730355072010,55.7843101059384740,"{type=Point, coordinates=[37.5970730355072, 55.784310105938474]}"
637417914,000026172,ЭКЛЕ,нет,,ресторан,Западный,Внуково,"город Москва, Октябрьская улица, дом 5",(495) 688-85-73,30,нет,37.2125532243228320,55.6115409467235580,"{type=Point, coordinates=[37.21255322432283, 55.61154094672356]}"
637418233,000022511,Амадеус,нет,,ресторан,Центральный,Мещанский,"город Москва, Олимпийский проспект, дом 22",(916) 314-50-11,40,нет,37.6228606760865000,55.7876474505085000,"{type=Point, coordinates=[37.6228606760865, 55.7876474505085]}"
637418781,000027186,ВАНИЛЬ,нет,,ресторан,Центральный,Хамовники,"город Москва, улица Остоженка, дом 1/9",(495) 637-10-93,100,нет,37.6022536092220000,55.7440729219548000,"{type=Point, coordinates=[37.602253609222, 55.7440729219548]}"
637418790,000027093,Иль Форно,да,Иль Форно,ресторан,Центральный,Хамовники,"город Москва, улица Остоженка, дом 3/14",(916) 440-29-93,100,нет,37.6019534303500000,55.7438803071254000,"{type=Point, coordinates=[37.60195343035, 55.7438803071254]}"
637418951,000027321,ГЕНАЦВАЛЕ VIP,нет,,ресторан,Центральный,Хамовники,"город Москва, улица Остоженка, дом 14/2",(495) 695-04-01,90,нет,37.6000160092244000,55.7429585461481000,"{type=Point, coordinates=[37.6000160092244, 55.7429585461481]}"
637419082,00102906,Ресторан «Max Beef for Money»,нет,,ресторан,Центральный,Пресненский,"город Москва, Большой Козихинский переулок, дом 4",(495) 766-05-78,32,нет,37.5986367856582360,55.7620269288365830,"{type=Point, coordinates=[37.598636785658236, 55.76202692883658]}"
637419111,00102849,Рецептор,да,Рецептор,ресторан,Центральный,Пресненский,"город Москва, Большой Козихинский переулок, дом 10",(495) 626-68-16,80,нет,37.5973987638179710,55.7628697432405640,"{type=Point, coordinates=[37.59739876381797, 55.762869743240564]}"
637419137,00101760,Кафе «ПИНЧ»,нет,,ресторан,Центральный,Пресненский,"город Москва, Большой Козихинский переулок, дом 12/2",(495) 691-99-88,50,нет,37.5970102997813030,55.7631446196854060,"{type=Point, coordinates=[37.5970102997813, 55.763144619685406]}"
637419190,00142901,Кафе «Americano»,нет,,ресторан,Центральный,Пресненский,"город Москва, Малый Козихинский переулок, дом 8/18",(495) 532-71-02,30,нет,37.5958067687718370,55.7642440149172530,"{type=Point, coordinates=[37.59580676877184, 55.76424401491725]}"
637419399,00157665,Кинзадза,нет,,ресторан,Восточный,Метрогородок,"город Москва, Открытое шоссе, дом 24, корпус 11",(499) 966-99-39,70,нет,37.7575405203428150,55.8229995873803020,"{type=Point, coordinates=[37.757540520342815, 55.8229995873803]}"
637421315,000027239,Золотая лихорадка,нет,,ресторан,Восточный,Новогиреево,"город Москва, Перовская улица, дом 62",(495) 368-74-60,40,нет,37.7944990621640000,55.7449334897272000,"{type=Point, coordinates=[37.794499062164, 55.7449334897272]}"
